web-scraper-order,web-scraper-start-url,product-url,product-url-href,product-category,product-category-href,product-price,product-img-src,product-description-long,product-flavour,product-allergens-src,product-nutrition-src,product-name
"1577991809-2452,""https://www.rockanutrition.de/pages/light-produkte"","""",""https://www.rockanutrition.de/products/smacktastic-2go-rocka-cheesecake"",""Geschmackspulver"",""https://www.rockanutrition.de/collections/geschmackspulver"",""€4,99"",""//cdn.shopify.com/s/files/1/0840/8847/products/Artworks_Smacktastic2Go_RockaCheesecake_1024x1024.jpg?v=1515757615"",""SMACKTASTIC ist ein köstliches Geschmackspulver. Die 2GO Dose enthält 50g und ist perfekt zum Mitnehmen. Die Streudose ermöglicht dabei eine einfache Portionierung und ist wieder auffüllbar. Das Geschmackspulver verfeinert Haferflocken, Quark oder Joghurt, Proteinpulver, Backkreationen oder den Kaffee am Morgen."",""Rocka Cheesecake"",""//cdn.shopify.com/s/files/1/0840/8847/products/SmackTastic_Cheesecake_grande_c9c044f2-67ca-407c-b120-71f8d8d14192_1024x1024.png?v=1515757601"",""//cdn.shopify.com/s/files/1/0840/8847/products/SmackTastic_Cheesecake_grande_c9c044f2-67ca-407c-b120-71f8d8d14192_1024x1024.png?v=1515757601"",""Smacktastic 2GO   Rocka Cheesecake"""
"1577991893-2473,""https://www.rockanutrition.de/pages/light-produkte"","""",""https://www.rockanutrition.de/products/smacktastic-flav-powder-coco-schoko"",""Geschmackspulver"",""https://www.rockanutrition.de/collections/geschmackspulver"",""€15,99"",""//cdn.shopify.com/s/files/1/0840/8847/products/Smacktastic-Cocoschoko_1024x1024.jpg?v=1509718377"",""Verlängere deinen Sommer und lass dich von unserem unwiderstehlichen SMACKTASTIC Coco Schoko Flav Powder nach Coconut Island entführen. Unsere Geschmackspulver versüßen dir deinen Alltag und lassen selbst Magerquark, Haferflocken, den Kaffee am Morgen, Protein-Shakes oder cleane Backrezepte zum kulinarischen Genuss werden. Mit SMACKTASTIC sind deiner Kreativität keine Grenzen gesetzt. Sichere dir mit Coco Schoko den Sommergenuss, der nie zu Ende geht."",""Coco Schoko"",""//cdn.shopify.com/s/files/1/0840/8847/products/Smacktastic-CocoSchoko_1024x1024.png?v=1509718385"",""//cdn.shopify.com/s/files/1/0840/8847/products/Smacktastic-CocoSchoko_1024x1024.png?v=1509718385"",""Smacktastic Flav Powder   Coco Schoko"""
"1577992073-2520,""https://www.rockanutrition.de/pages/supplements"","""",""https://www.rockanutrition.de/products/yum-yum-eaa-lime?lshst=collection"",""Aminosäuren"",""https://www.rockanutrition.de/collections/aminosaeuren"",""€29,99"",""//cdn.shopify.com/s/files/1/0840/8847/products/Artworks_EAAs_Lime_pink_1024x1024.jpg?v=1522320245"",""Wir Sportler haben den innigen Wunsch Muskelmasse bestmöglich aufzubauen und optimal aufrechtzuerhalten. Eine ausreichende Proteinqualität und Quantität ist der Schlüssel zum Erfolg, wobei das Zauberwort “Muskelproteinsynthese” lautet. Um diese optimal stimulieren zu können, solltest du deinem Körper schnell verdaubare Proteine mit einem hohen Anteil an essentiellen Aminosäuren (EAAs) und ausreichend Leucin bereitstellen. Warum essentielle Aminosäuren (EAAs) so wertvoll sind? EAAs sind Peptidketten, die unser Körper nicht aus eigener Kraft synthetisieren kann – daher können sie als lebenswichtig bezeichnet werden. Es gibt wohl keinen einfacheren Weg diese essentiellen Aminosäuren aufzunehmen als mit einem maximal leckeren Trainingsdrink."",""Lime"",""//cdn.shopify.com/s/files/1/0840/8847/products/NutritionFacts_EAAs_Lime_pink_1024x1024.png?v=1522320250"",""//cdn.shopify.com/s/files/1/0840/8847/products/NutritionFacts_EAAs_Lime_pink_1024x1024.png?v=1522320250"",""Yum Yum EAA   Lime"""
"1577991407-2354,""https://www.rockanutrition.de/pages/proteine-collection"","""",""https://www.rockanutrition.de/products/rocka-whey-isolate-vanilla-caramel-1kg?lshst=collection"",""Rocka Whey Isolate"",""https://www.rockanutrition.de/collections/whey-protein-isolat"",""€34,99"",""//cdn.shopify.com/s/files/1/0840/8847/products/Artworks_WPI_VanillaCaramel_blau_REDESIGN_1024x1024.jpg?v=1551095016"",""Unser ROCKA WHEY ISOLATE versorgt dich mit hochwertigem Eiweiß, das innerhalb kürzester Zeit von deinem Körper aufgenommen werden kann. Das aufwendige Herstellungsverfahren isoliert das Eiweiß von überflüssigen Fetten und Kohlenhydraten. Somit ist ROCKA WHEY ISOLATE auch für eine kalorienreduzierte Diät geeignet."",""Vanilla Caramel"",""//cdn.shopify.com/s/files/1/0840/8847/products/NutritionFacts_WPI_VanillaCaramel_blau_108450a6-cbbd-456b-bec1-43f534ae0caa_1024x1024.png?v=1551094993"",""//cdn.shopify.com/s/files/1/0840/8847/products/NutritionFacts_WPI_VanillaCaramel_blau_108450a6-cbbd-456b-bec1-43f534ae0caa_1024x1024.png?v=1551094993"",""Rocka Whey Isolate   Vanilla Caramel"""
"1577991740-2436,""https://www.rockanutrition.de/pages/light-produkte"","""",""https://www.rockanutrition.de/products/sauce-zero-mix-bundle?lshst=collection"",""Saucen & Gewürze"",""https://www.rockanutrition.de/collections/saucen-dips"",""€16,99 €19,96"",""//cdn.shopify.com/s/files/1/0840/8847/products/Artwork_SauceZero_Mix_Bundle_1024x1024.jpg?v=1574678867"",""Die ROCKA SAUCE ZERO ist ein wahres Must-Have in deiner Fitnessküche. Jetzt gibt es diese mit 40% mehr Inhalt und das für den selbem Preis. Egal ob als Salatdressing oder als raffiniertes Mahlzeiten-Topping, mit den ROCKA SAUCE ZERO machst du deine Lieblingsgerichte noch leckerer. Genieße rauchiges BBQ-Aroma, mediterranen ITALIANO-Geschmack, fast kalorienfreien MAYO-Genuss oder aromatischen SUPER GARLIC. Bei nur 1 bis 3 kcal pro Portion kannst du dir ganz reuelos noch einen Spritzer mehr gönnen."",""Mix"",""//cdn.shopify.com/s/files/1/0840/8847/products/NutritionFacts_SauceZero_Mix_1024x1024.jpg?v=1574678867"",""//cdn.shopify.com/s/files/1/0840/8847/products/NutritionFacts_SauceZero_Mix_1024x1024.jpg?v=1574678867"",""Sauce Zero   Mix"""
"1577991912-2477,""https://www.rockanutrition.de/pages/light-produkte"","""",""https://www.rockanutrition.de/products/smacktastic-flav-powder-very-very-strawberry"",""Geschmackspulver"",""https://www.rockanutrition.de/collections/geschmackspulver"",""€15,99"",""//cdn.shopify.com/s/files/1/0840/8847/products/Artworks_SmackPieces_VerrVeryStrawberry_1024x1024.jpg?v=1546876823"",""Der unvergesslich fruchtige Erdbeergeschmack von SMACKTASTIC Very Very Strawberry wird dir den Alltag versüßen! Verfeinert mit echten Erdbeerstückchen genießt du den absoluten Fruchtgenuss! Das SMACKTASTIC Very Very Strawberry lässt selbst Magerquark, Haferflocken, Protein-Shakes oder cleane Backrezepte zum kulinarischen Genuss werden. Deiner Kreativität sind keine Grenzen gesetzt."",""Very Very Strawberry"",""//cdn.shopify.com/s/files/1/0840/8847/products/NutritionFact_SmackPieces_VeryVeryStrawberry_1024x1024.png?v=1531141735"",""//cdn.shopify.com/s/files/1/0840/8847/products/NutritionFact_SmackPieces_VeryVeryStrawberry_1024x1024.png?v=1531141735"",""Smacktastic Flav Powder   Very Very Strawberry"""
"1577991959-2489,""https://www.rockanutrition.de/pages/light-produkte"","""",""https://www.rockanutrition.de/products/smacktastic-flav-powder-milky-sandwich"",""Geschmackspulver"",""https://www.rockanutrition.de/collections/geschmackspulver"",""€15,99"",""//cdn.shopify.com/s/files/1/0840/8847/products/Sandwich_Artwork_1024x1024.jpg?v=1576835151"",""Zurück in die Kindheit mit dem neuen Smacktastic Milky Sandwich! Genauso sorgenfrei wie früher kannst du dich ab jetzt wieder von dem unwiderstehlichen Geschmack nach Milch, Honig & Schokolade verführen lassen. Das leckere Milchcreme-Aroma und die echten Browniestückchen verwandeln selbst die eintönigsten Produkte wie Magerquark oder Haferflocken in kulinarische Highlights."",""Milky Sandwich"",""//cdn.shopify.com/s/files/1/0840/8847/products/Sandwich_NutritionFacts_1024x1024.jpg?v=1576835151"",""//cdn.shopify.com/s/files/1/0840/8847/products/Sandwich_NutritionFacts_1024x1024.jpg?v=1576835151"",""Smacktastic Flav Powder   Milky Sandwich"""
"1577991628-2405,""https://www.rockanutrition.de/pages/light-produkte"","""",""https://www.rockanutrition.de/products/rockalicious-cinny-winny-proteinriegel-12er-box"",""Proteinriegel"",""https://www.rockanutrition.de/collections/proteinriegel"",""€24,99 €27,48"",""//cdn.shopify.com/s/files/1/0840/8847/products/Rockalicious_Box_Shop_-_CINNY_WINNY_f7944006-dc4c-4f0d-b036-554335698ae6_1024x1024.jpg?v=1509716378"",""Unser ROCKALICIOUS Cinny Winny ist ein Premium-Proteinriegel und enthält satte 20 g Protein und 18,6 g Ballaststoffe pro Portion. Egal ob als Snack für zwischendurch oder als Ersatz für einen Protein-Shake, mit ROCKALICIOUS Cinny Winny hast du den perfekten Begleiter für deinen Fitnesslifestyle immer griffbereit."",""Cinny Winny"",""//cdn.shopify.com/s/files/1/0840/8847/products/Rockalicious_Zimt_239095fa-a7eb-4512-98ac-099a9736d331_1024x1024.png?v=1509716392"",""//cdn.shopify.com/s/files/1/0840/8847/products/Rockalicious_Zimt_239095fa-a7eb-4512-98ac-099a9736d331_1024x1024.png?v=1509716392"",""Rockalicious   Cinny Winny"""
"1577991373-2345,""https://www.rockanutrition.de/pages/proteine-collection"","""",""https://www.rockanutrition.de/products/yum-yum-whey-strawberry-white-chocolate?lshst=collection"",""Yum Yum Whey"",""https://www.rockanutrition.de/collections/yum-yum-whey"",""€21,99"",""//cdn.shopify.com/s/files/1/0840/8847/products/YumYum-Whey-Strawberry-White-Chocolate-blue_d9fcd223-cc75-4352-8065-c061f8c42352_1024x1024.jpg?v=1509721939"",""Unser YUM YUM WHEY Strawberry White Chocolate ist ein Molkenproteinkonzentrat, das durch seinen einzigartigen und cremigen Geschmack nach weißer Schokolade und Erdbeer besticht. Auch mit Wasser gemixt erhält dein Proteinshake eine hervorragende, vollmundige Konsistenz. Damit ist unser YUM YUM WHEY der perfekte Begleiter für deinen Fitness-Lifestyle."",""Strawberry White Chocolate"",""//cdn.shopify.com/s/files/1/0840/8847/products/Rocka_Whey_Konzentrat_Blue_ErbeerWSchoko_1024x1024.png?v=1509721943"",""//cdn.shopify.com/s/files/1/0840/8847/products/Rocka_Whey_Konzentrat_Blue_ErbeerWSchoko_1024x1024.png?v=1509721943"",""Yum Yum Whey   Strawberry White Chocolate"""
"1577991921-2480,""https://www.rockanutrition.de/pages/light-produkte"","""",""https://www.rockanutrition.de/products/smacktastic-mango-maracuja"",""Geschmackspulver"",""https://www.rockanutrition.de/collections/geschmackspulver"",""€15,99"",""//cdn.shopify.com/s/files/1/0840/8847/products/Smacktastic-Mango-Maracuja_1024x1024.jpg?v=1509718551"",""Mango-Tango! Erlebe den fruchtig-süßen Geschmack von SMACKTASTIC Mango-Maracuja und wecke die Erinnerung an lange, heiße Sommertage. Mit unserem Geschmackspulver versüßt du dir deinen Alltag, ganz ohne unnötige Kalorien. Die SMACKTASTIC Flav Powder lassen selbst Magerquark, Haferflocken, den Kaffee am Morgen, Protein-Shakes oder cleane Backrezepte zum kulinarischen Genuss werden. Deiner Kreativität sind keine Grenzen gesetzt."",""Mango Maracuja"",""//cdn.shopify.com/s/files/1/0840/8847/products/Smacktastic_Mango_Maracuja_ec953bdb-22ca-417b-b186-2ccbb0457dcf_1024x1024.png?v=1509718559"",""//cdn.shopify.com/s/files/1/0840/8847/products/Smacktastic_Mango_Maracuja_ec953bdb-22ca-417b-b186-2ccbb0457dcf_1024x1024.png?v=1509718559"",""Smacktastic Flav Powder   Mango Maracuja"""
"1577991899-2474,""https://www.rockanutrition.de/pages/light-produkte"","""",""https://www.rockanutrition.de/products/smacktastic-flav-powder-caramel-cinnamon"",""Geschmackspulver"",""https://www.rockanutrition.de/collections/geschmackspulver"",""€15,99"",""//cdn.shopify.com/s/files/1/0840/8847/products/Smacktastic-Caramel-Cinnamon_1024x1024.jpg?v=1553518531"",""Erlebe zimtigen Karamell-Geschmack und versüße dir deinen Alltag mit unserem SMACKTASTIC Flav Powder in Caramel Cinnamon. Unsere Flav Powder lassen selbst Magerquark, Haferflocken, den Kaffee am Morgen, Protein-Shakes oder cleane Backrezepte zum kulinarischen Genuss werden. Mit SMACKTASTIC sind deiner Kreativität keine Grenzen gesetzt."",""Caramel Cinnamon"",""//cdn.shopify.com/s/files/1/0840/8847/products/SmackTastic_CaramelCinamon_1024x1024.png?v=1553518531"",""//cdn.shopify.com/s/files/1/0840/8847/products/SmackTastic_CaramelCinamon_1024x1024.png?v=1553518531"",""Smacktastic Flav Powder   Caramel Cinnamon"""
"1577991654-2411,""https://www.rockanutrition.de/pages/light-produkte"","""",""https://www.rockanutrition.de/products/work-hard-drink-mind-booster-tray?lshst=collection"",""Drinks"",""https://www.rockanutrition.de/collections/drinks"",""€24,99 €26,88"",""//cdn.shopify.com/s/files/1/0840/8847/products/Artworks_WorkHard_Dose12er_1024x1024.jpg?v=1509721183"",""Du willst dein Bestes geben: Egal ob im bewegten Berufsalltag, mitten im Prüfungsstress an der Uni oder während des Krafttrainings nach einem harten Arbeitstag. Doch manchmal fällt es einem schwer fokussiert zu bleiben, sich nicht ablenken zu lassen und die Konzentration zu wahren. Damit du im Training und auch im Job immer Vollgas geben kannst – auch wenn dein Akku mal nicht randvoll ist – brauchst du einen innovativen Begleiter."",""Mind Booster"",""//cdn.shopify.com/s/files/1/0840/8847/products/WorkHard-Drink-Nutrtion-Facts_b928f047-95d1-4bcf-bded-12d0b78d8ba6_1024x1024.png?v=1509721192"",""//cdn.shopify.com/s/files/1/0840/8847/products/WorkHard-Drink-Nutrtion-Facts_b928f047-95d1-4bcf-bded-12d0b78d8ba6_1024x1024.png?v=1509721192"",""Work Hard Drink   Mind Booster"""
"1577991856-2464,""https://www.rockanutrition.de/pages/light-produkte"","""",""https://www.rockanutrition.de/products/smacktastic-rocka-cheescake"",""Geschmackspulver"",""https://www.rockanutrition.de/collections/geschmackspulver"",""€15,99"",""//cdn.shopify.com/s/files/1/0840/8847/products/Smacktastic_Cheesecake_Artwork_1024x1024.jpg?v=1509719202"",""Für alle Kuchenliebhaber! Erlebe cremigen Käsekuchen-Geschmack gepaart mit einer leichten Zitrus-Note in SMACKTASTIC Rocka Cheesecake. Egal ob Magerquark, Sojajoghurt, Haferflocken, den Kaffee am Morgen, Protein-Shakes oder cleane Backrezepte, unser Geschmackspulver lässt es zu einem kulinarischen Genuss werden. Mit SMACKTASTIC sind deiner Kreativität keine Grenzen gesetzt."",""Rocka Cheesecake"",""//cdn.shopify.com/s/files/1/0840/8847/products/SmackTastic_Cheesecake_1024x1024.png?v=1509719212"",""//cdn.shopify.com/s/files/1/0840/8847/products/SmackTastic_Cheesecake_1024x1024.png?v=1509719212"",""Smacktastic Flav Powder   Rocka Cheesecake"""
"1577991981-2495,""https://www.rockanutrition.de/pages/supplements"","""",""https://www.rockanutrition.de/products/omega-3-premium-fischolkapseln-240?lshst=collection"",""Omega 3"",""https://www.rockanutrition.de/collections/omega3"",""€29,99"",""//cdn.shopify.com/s/files/1/0840/8847/products/Artwork_Omega3Tri_Pink_1024x1024.jpg?v=1554220899"",""Unsere neuen OMEGA 3 mit Triglycerid-Form haben die perfekte Größe für eine einfache Einnahme. Dennoch sind sie hochdosiert mit 375 mg Omega-3-Fettsäuren (250 mg EPA & 125 mg DHA) pro Kapsel. Die Fettsäuren liegen dabei in einer Triglyceridform vor für eine optimale Bioverfügbarkeit. Der Antioxidantien-Gehalt wurde basierend auf wissenschaftlichen Empfehlungen angepasst. Die Vorteile von Omega 3 sind vielfältig und reichen von der Unterstützung normaler Sehkraft über die Erhaltung normaler Gehirnfunktion bis zu einer normalen Herzfunktion."",""Fischölkapseln 240 Stück"",""//cdn.shopify.com/s/files/1/0840/8847/products/NutritionFacts_Omega3Tri_Pink_1024x1024.png?v=1554220899"",""//cdn.shopify.com/s/files/1/0840/8847/products/NutritionFacts_Omega3Tri_Pink_1024x1024.png?v=1554220899"",""Omega 3   Fischölkapseln 240 Stück"""
"1577991387-2349,""https://www.rockanutrition.de/pages/proteine-collection"","""",""https://www.rockanutrition.de/products/rocka-whey-isolate-rocka-raspberry-1kg?lshst=collection"",""Rocka Whey Isolate"",""https://www.rockanutrition.de/collections/whey-protein-isolat"",""€34,99"",""//cdn.shopify.com/s/files/1/0840/8847/products/Artworks_WPI_RockaRaspberry_blau_1kg_REDESIGN_1024x1024.jpg?v=1550857324"",""Unser ROCKA WHEY ISOLATE versorgt dich mit hochwertigem Eiweiß, das innerhalb kürzester Zeit von deinem Körper aufgenommen werden kann. Das aufwendige Herstellungsverfahren isoliert das Eiweiß von überflüssigen Fetten und Kohlenhydraten. Somit ist ROCKA WHEY ISOLATE auch für eine kalorienreduzierte Diät geeignet."",""Rocka Raspberry"",""//cdn.shopify.com/s/files/1/0840/8847/products/NutritionFacts_WPI_Raspberry_blau_1024x1024.png?v=1550857324"",""//cdn.shopify.com/s/files/1/0840/8847/products/NutritionFacts_WPI_Raspberry_blau_1024x1024.png?v=1550857324"",""Rocka Whey Isolate   Rocka Raspberry"""
"1577992012-2505,""https://www.rockanutrition.de/pages/supplements"","""",""https://www.rockanutrition.de/products/vitamin-drops-d3-k2-strawberry?lshst=collection"",""Vitamine & Minerale"",""https://www.rockanutrition.de/collections/vitamine-und-minerale"",""€19,99"",""//cdn.shopify.com/s/files/1/0840/8847/products/Artworks_VitaminDrops_D3K2_Strawberry_1024x1024.jpg?v=1576752920"",""Vitamin D trägt zu einer normalen Funktion des Immunsystems und der Muskelfunktion bei und ist somit essentiell für deine Fitnessziele. Zusammen mit Vitamin K2 wird außerdem deine Knochengesundheit unterstützt."",""Strawberry Drops"",""//cdn.shopify.com/s/files/1/0840/8847/products/NutritionFacts_VitaminDrops_D3K2_Strawberry_1024x1024.png?v=1576752933"",""//cdn.shopify.com/s/files/1/0840/8847/products/NutritionFacts_VitaminDrops_D3K2_Strawberry_1024x1024.png?v=1576752933"",""Vitamin D3+K2   Strawberry Drops"""
"1577991302-2323,""https://www.rockanutrition.de/pages/proteine-collection"","""",""https://www.rockanutrition.de/products/the-vegan-vanilla-cookie-pulver?lshst=collection"",""The Vegan"",""https://www.rockanutrition.de/collections/vegane-proteine"",""€29,99"",""//cdn.shopify.com/s/files/1/0840/8847/products/Artwork_TheVegan_VanillaCookie_blau_NEU_1024x1024.jpg?v=1542730121"",""THE VEGAN ist ein veganes Proteinpulver mit bisher unerreicht leckerem Geschmack. Unsere besondere Rezeptur und die Verwendung hochwertiger Rohstoffe verleiht THE VEGAN eine für pflanzliche Proteine ungewöhnlich gute Konsistenz. Mit 20 % wertvollen BCAA bietet THE VEGAN dir ein vollständiges Aminosäureprofil."",""Vanilla Cookie"",""//cdn.shopify.com/s/files/1/0840/8847/products/NutritionFacts_TheVegan_VanillaCookie_blau_NEU_1024x1024.png?v=1542730137"",""//cdn.shopify.com/s/files/1/0840/8847/products/NutritionFacts_TheVegan_VanillaCookie_blau_NEU_1024x1024.png?v=1542730137"",""The Vegan   Vanilla Cookie"""
"1577991566-2392,""https://www.rockanutrition.de/pages/light-produkte"","""",""https://www.rockanutrition.de/products/rockalicious-vanilla-cookie-dough"",""Proteinriegel"",""https://www.rockanutrition.de/collections/proteinriegel"",""€2,29"",""//cdn.shopify.com/s/files/1/0840/8847/products/Artworks_Rockalicious_VanillaCookieDough_1024x1024.jpg?v=1536051256"",""Unser ROCKALICIOUS Vanilla Cookie Dough ist ein Premium-Proteinriegel und enthält satte 20,2 g Protein und 16,7 g Ballaststoffe pro Portion. Egal ob als Snack für zwischendurch oder als Ersatz für einen Protein-Shake, mit ROCKALICIOUS Vanilla Cookie Dough hast du den perfekten Begleiter für deinen Fitnesslifestyle immer griffbereit."",""Vanilla Cookie Dough"",""//cdn.shopify.com/s/files/1/0840/8847/products/Nutritionfacts_VanillaCookieDough_c3b4ffba-7147-4da0-9c31-5d04c0b9ebe1_1024x1024.png?v=1536051278"",""//cdn.shopify.com/s/files/1/0840/8847/products/Nutritionfacts_VanillaCookieDough_c3b4ffba-7147-4da0-9c31-5d04c0b9ebe1_1024x1024.png?v=1536051278"",""Rockalicious   Vanilla Cookie Dough"""
"1577991530-2384,""https://www.rockanutrition.de/pages/light-produkte"","""",""https://www.rockanutrition.de/products/the-vegan-bar-chocolate-apricot"",""Proteinriegel"",""https://www.rockanutrition.de/collections/proteinriegel"",""€2,29"",""//cdn.shopify.com/s/files/1/0840/8847/products/Artworks_TheVeganBar_ChocolateApricot_53db8c34-7ad0-4c56-97ba-b4a23f309e68_1024x1024.jpg?v=1525782037"",""Unser THE VEGAN BAR Chocolate Apricot ist ein veganer Premium-Proteinriegel und enthält satte 17 g Protein und 16 g Ballaststoffe pro Portion. Egal ob als Snack für zwischendurch oder als Ersatz für einen Protein-Shake, mit THE VEGAN BAR hast du den perfekten Begleiter für deinen veganen Fitnesslifestyle immer griffbereit."",""Chocolate Apricot"",""//cdn.shopify.com/s/files/1/0840/8847/products/NutritionFacts_TheVeganBar_ChocolateApricot_1024x1024.png?v=1525782037"",""//cdn.shopify.com/s/files/1/0840/8847/products/NutritionFacts_TheVeganBar_ChocolateApricot_1024x1024.png?v=1525782037"",""The Vegan Bar   Chocolate Apricot"""
"1577991249-2309,""https://www.rockanutrition.de/pages/proteine-collection"","""",""https://www.rockanutrition.de/products/rocka-whey-isolate-vanilla-ice-2kg-proteinpulver?lshst=collection"",""DLG-prämiert"",""https://www.rockanutrition.de/collections/dlg-gold"",""€64,99"",""//cdn.shopify.com/s/files/1/0840/8847/products/Artworks_WPI_VanillaIce_pink_2kg_REDESIGN2_DLG2019_1024x1024.jpg?v=1562601422"",""Unser ROCKA WHEY ISOLATE versorgt dich mit hochwertigem Eiweiß, das innerhalb kürzester Zeit von deinem Körper aufgenommen werden kann. Das aufwendige Herstellungsverfahren isoliert das Eiweiß von überflüssigen Fetten und Kohlenhydraten. Somit ist ROCKA WHEY ISOLATE auch für eine kalorienreduzierte Diät geeignet."",""Vanilla Ice"",""//cdn.shopify.com/s/files/1/0840/8847/products/Bildschirmfoto_2019-02-15_um_16.10.22_e18526be-71f7-4255-89d2-254fde8919d4_1024x1024.png?v=1562601422"",""//cdn.shopify.com/s/files/1/0840/8847/products/Bildschirmfoto_2019-02-15_um_16.10.22_e18526be-71f7-4255-89d2-254fde8919d4_1024x1024.png?v=1562601422"",""Rocka Whey Isolate   Vanilla Ice"""
"1577991469-2370,""https://www.rockanutrition.de/pages/light-produkte"","""",""https://www.rockanutrition.de/products/light-chips-hot-and-spicy-box"",""Light Chips"",""https://www.rockanutrition.de/collections/light-chips"",""€14,99 €15,92"",""//cdn.shopify.com/s/files/1/0840/8847/products/LightChips_8er_Direkt_HotSpicy_Artwork_1024x1024.jpg?v=1557558234"",""Du magst es gerne schärfer? Dann haben wir mit unseren LIGHT CHIPS Hot & Spicy genau das Richtige für dich! Mit ihrer lecker pikanten Note überzeugen sie unter anderem mit ganzen 60% weniger Fett als vergleichbare Produkte und satten 13g Protein. Zudem sind sie zuckerarm, glutenfrei und lecker kross im Biss. Das macht sie zur perfekten Snack-Alternative in jeder fitnessgerechten Ernährungsweise und lässt dein schlechtes Gewissen der Vergangenheit angehören"",""Hot & Spicy"",""//cdn.shopify.com/s/files/1/0840/8847/products/NutritionFacts_Chili_e3fcdc30-e24a-491c-8a7a-72182dc0a92f_1024x1024.png?v=1557558234"",""//cdn.shopify.com/s/files/1/0840/8847/products/NutritionFacts_Chili_e3fcdc30-e24a-491c-8a7a-72182dc0a92f_1024x1024.png?v=1557558234"",""Light Chips   Hot & Spicy"""
"1577991978-2494,""https://www.rockanutrition.de/pages/supplements"","""",""https://www.rockanutrition.de/products/once-a-day?lshst=collection"",""Omega 3"",""https://www.rockanutrition.de/collections/omega3"",""€34,99"",""//cdn.shopify.com/s/files/1/0840/8847/products/Artworks_Once-A-Day_2a09b54a-35a8-49c1-926f-cacf86487a49_1024x1024.jpg?v=1549555792"",""Es gibt einige wichtige Nährstoffe, die in der alltäglichen Ernährung nur unzureichend aufgenommen werden, jedoch einen großen gesundheitlichen Mehrwert bieten. Genau dafür haben wir ONCE A DAY auf Basis von wissenschaftlichen Grundlagen entwickelt. Essentielle Omega-3-Fettsäuren und Vitamine, sowie Mineralien für die Knochengesundheit sorgen dafür, dass mit ONCE A DAY eine optimale Wirkungsweise erzielt werden kann."",""Daily Blend"",""//cdn.shopify.com/s/files/1/0840/8847/products/nutritionfacts-onceaday_1024x1024.png?v=1549555806"",""//cdn.shopify.com/s/files/1/0840/8847/products/nutritionfacts-onceaday_1024x1024.png?v=1549555806"",""Once a Day   Daily Blend"""
"1577991874-2468,""https://www.rockanutrition.de/pages/light-produkte"","""",""https://www.rockanutrition.de/products/smacktastic-raspberry-vanilla"",""Geschmackspulver"",""https://www.rockanutrition.de/collections/geschmackspulver"",""€15,99"",""//cdn.shopify.com/s/files/1/0840/8847/products/Smacktastic-Raspberry-Cheesecake_1024x1024.jpg?v=1509719158"",""Genieße lecker fruchtigen Himbeer-Geschmack gepaart mit einer unwiderstehlichen Vanille-Note in SMACKTASTIC Raspberry Vanilla. Unsere Geschmackspulver lassen selbst Magerquark, Haferflocken, den Kaffee am Morgen, Protein-Shakes oder cleane Backrezepte zum kulinarischen Genuss werden. Mit SMACKTASTIC sind deiner Kreativität keine Grenzen gesetzt."",""Raspberry Vanilla"",""//cdn.shopify.com/s/files/1/0840/8847/products/SmackTastic_Raspberry_Vanilla_1024x1024.png?v=1509719162"",""//cdn.shopify.com/s/files/1/0840/8847/products/SmackTastic_Raspberry_Vanilla_1024x1024.png?v=1509719162"",""Smacktastic Flav Powder   Raspberry Vanilla"""
"1577991325-2329,""https://www.rockanutrition.de/pages/proteine-collection"","""",""https://www.rockanutrition.de/products/rocka-milk-schoko-peanut-pulver?lshst=collection"",""Rocka Milk"",""https://www.rockanutrition.de/collections/casein"",""€28,99"",""//cdn.shopify.com/s/files/1/0840/8847/products/Artworks_RockaMilk_PeanutButterChocolate_pink_1kg_2019_1024x1024.jpg?v=1562686951"",""Casein ist ein langsam verdauliches Eiweiß und versorgt deine Muskeln mit wichtigen Aminosäuren. Als Shake zubereitet sorgt ROCKA MILK für eine angenehme Sättigung und herausragenden Geschmack. Zudem ist das ROCKA MILK Casein laktosefrei und bietet somit eine sehr gute Verträglichkeit."",""Peanut Butter Chocolate"",""//cdn.shopify.com/s/files/1/0840/8847/products/Rocka_Milk_Pink_1kg_PeanutButterChoco_1024x1024.png?v=1562686951"",""//cdn.shopify.com/s/files/1/0840/8847/products/Rocka_Milk_Pink_1kg_PeanutButterChoco_1024x1024.png?v=1562686951"",""Rocka Milk   Peanut Butter Chocolate"""
