web-scraper-order,web-scraper-start-url,product-category,pagination,pagination-href,product-url,product-url-href,product-img-src,product-description-long,product-nutrition,product-allergens,product-size,product-flavour,product-price,product-name,category-link,category-link-href
"1578067096-893","https://www.fitmart.de/Naehrstofftiming/","Nährstofftiming","3","https://www.fitmart.de/Naehrstofftiming/Pre-Workout/3/#bb_artlist","Details","https://www.fitmart.de/Naehrstofftiming/Pre-Workout/BSN-No-Xplode-XE-Edge-263g.html","https://www.fitmart.de/out/pictures/generated/product/1/340_400_100/sol_bsn_noxplode_edge_1.jpg","No-Xplode XE Edge von BSN   ist innovatives Pre-Workout und Pump Supplement für Muskelaufbauphasen. Der Booster enthält unter anderem Beta-Alanin, Koffein, Citrullin und weitere aktive Wirkstoffe. No-Xplode XE Edge kann im harten Muskeltraining den mentalen Fokus erhöhen und den Muskelpump effektiv verstärken.","Nährwerte Cherry Lime  pro Portion 10,5 g Pulver   Brennwerte  70 kJ / 17 kcal   Vitamin D  11 µg   Vitamin B1  2 mg   Niacin  30 mg   Folsäure  200 µg   Pantothensäure  10 mg   Beta-Alanin als CarnoSyn®   1600 mg   Citrullin  1000 mg   Tyrosin  500 mg   Acetyl L-Carnitinhydrochlorid   375 mg   N-Acetyl Cystein  315 mg   Theanin  100 mg   Cholinbitartrat  500 mg   Calciumglycerophosphat  200 mg   Magnesiumglycerophosphat   100 mg   Koffein  200 mg   Euphoria longana  200 mg   Lindera aggregata   100 mg   Citicholine (Cognizin®)  50 mg   Rhodiola Rosea   100 mg   Traubenkernextrakt  75 mg   Glycerylmonostearat  50 mg   Grapefruit Bioflavonoids  25 mg   Panax notoginseng   25 mg","Säuerungsmittel (Citronensäure, Äpfelsäure), Beta-Alanin als CarnoSyn®, L- Citrullin, Säureregulatoren (Natriumbicarbonat, Kaliumcarbonat), Aroma, Trennmittel (Siliciumdioxid, Calciumsilicat), Cholinbitartrat, L- Tyrosin, Acetyl L-Carnitinhydrochlorid, N-Acetyl Cystein, Magnesiumglycerophosphat, Calciumglycerophosphat, Koffein, Euphoria longana-Fruchtextrakt, Pyridoxinhydrochlorid, L- Theanin, Lindera aggregata- Wurzelextrakt, Rhodiola rosea-Wurzelextrakt, Grapefruit Bioflavonoid Komplex, Traubenkernextrakt [Vitis vinifera, Kern], Süßungsmittel (Sucralose, Acesulfam-K), Spirulinapulver, CDP-Cholin (Cognizin®), Glycerylmonostearat, Nicotinamid, Panax notoginseng-Wurzelextrakt, Calcium-D-Pantothenat, Cyanocobalamin, Cholecalciferol, Pteroylmonoglutaminsäure, Thiaminhydrochlorid.","263g","Blue Raspberry","29,90 €","BSN No-Xplode XE Edge, 263g","Pre-Workout","https://www.fitmart.de/Naehrstofftiming/Pre-Workout/"
"1578065608-164","https://www.fitmart.de/Superfoods/","Superfoods","","","Details","https://www.fitmart.de/Superfoods/Pulver/Best-Body-Nutrition-Vital-Formula-Shake-500g.html","https://www.fitmart.de/out/pictures/generated/product/1/340_400_100/sol_bbn_vitalformula_1.jpg","Vital Formula Shake von Best Body Nutrition   versorgt den Körper mit wichtigen Nährstoffen und trägt zum normalen Energiestoffwechsel bei.   Der Vital Formula Shake enthält sehr viele Mikronährstoffe, Makronährstoffe, Aminosäuren, Vitamine, Mineralien und Spurenelemente. Aktive Sportler haben einen hohen Bedarf an Nährstoffen und müssen Ihre Zellen vor oxidativem Stress schützen. Flohsamenpulver und fast 30 Gemüse- und Fruchtkomponenten sorgen so für einen guten Start in den Tag.","Nährwerte pro Portion 20 g Pulver pro 100 g Pulver   Brennwerte 175 kJ / 42,3 kcal 878 kJ / 211 kcal   Fett 0,2 g 0,7 g   davon gesättigte Fettsäuren <0,1 g <0,1 g   Kohlenhydrate 3,7 g 18,6 g   davon Zucker 1,2 g 5,8 g   Ballaststoffe 8,9 g 44,3 g   Protein 0,9 g 4,5 g   Salz 0,32 g 1,6 g   
   Mineralstoffe  pro Portion 20 g Pulver   Kalium  666 mg   Calcium  214 mg   Phosphor  363 mg   Magnesium  60 mg   Eisen  6 mg   Zink  2,3 mg   Kupfer   0,25 mg   Mangan  0,54 mg   Selen  10,9 µg   Chrom  12,0 µg   Molybdän  10,3 µg   Natrium  127 mg   
   Vitamine  pro Portion 20 g Pulver   Vitamin A  160 µg   Vitamin E  2 mg   Vitamin K  16 µg   Vitamin C  61,1 mg   Vitamin B1 (Thiamin)  0,44 mg   Vitamin B2 (Riboflavin)  0,56 mg   Niacin  3,2 mg   Vitamin B6  0,28 mg   Folsäure  41,8 µg   Vitamin B12  0,75 µg   Biotin  20 µg   Pantothensäure  1,8 mg   
   Aminosäurenbilanz pro 100 g Pulver   Cystin/cysteine 86 mg   Glutaminsäure/glutamic acid 66 mg   Isoleucin/isoleucine (BCAA) 199 mg   Leucin/leucine (BCAA) 597 mg   Lysin/lysine 83 mg   Methionin/methionine 66 mg   Threonin/threonine 66 mg   Tyrosin/tyrosine 882 mg   Valin/valine (BCAA) 199 mg","Flohsamenpulver (26,5 %), Chitosan (aus Krebstieren) (19,9 %), Kaliumphosphat, Säuerungsmittel (Citronensäure), Fruchtpulver Orange (Maltodextrin, Orangensaftkonzentrat), Schwarze Johannisbeere Fruchtpulver (Fruchtbestandteil, Maisstärke) (3,3 %), Rote Bete Pulver, Karottenpulver, Kürbispulver (Kürbis 40 %, Maisstärke, Glucosesirup, Emulgator (Sonnenblumenlecithin)), Natriumsalze der Orthophosphorsäure, Aroma, Leinsamenmehl, Verdickungsmittel (Guarkernmehl), Calciumsalze der Citronensäure, Calciumcarbonat, Auberginenpulver, L-Carnitin, Artischockenextrakt, L-Tyrosin, Maltodextrin, Acerolapulver (Acerolafruchtpulver 16 %, Maltodextrin, L-Ascorbinsäure), L-Leucin, Sanddornfruchtpulver (Maltodextrin, Fructose, Säuerungsmittel (E 330), Sanddornbeeren), Ginkgo Biloba Extrakt, Magnesiumoxid, Magnesiumsalze der Zitronensäure, Kamillenextrakt, Heidelbeerpulver (Fruchtpulver Heidelbeere, Maltodextrin), Grünkohlpulver (mit Soja), Grünteeextraktpulver, Süßungsmittel (Steviol Glykoside), Citronenfruchtpulver (Maltodextrin, Zitronenfruchtpulver), Ananaspulver (Maltodextrin, Fruchtpulver Ananas 40 %, Säureregulator (Citronensäure)), Pfirsichpulver (Pfirsichfruchtpulver 50 %, Maisstärke, Zucker), Mangofruchtpulver, Papayapulver (Maltodextrin 65 %, Papayapulver 35 %), Grapefruitpulver (Grapefruitsaftkonzentrat, Maltodextrin), Inosit, L-Valin, L-Isoleucin, Brennnesselextrakt, Kapuzinerkresseextraktpulver, L-Ascorbinsäure, Fenchel, Algenpulver (Fucus vesiculosus), Lemon Gras Extrakt (Cymbopogon citratus), Lactobacillus acidophilus, Bifidobakterium lactis, Lactobacillus casei, L-Cystein-Hydrochlorid, Soja-Isoflavone, L-Lysin-Hydrochloride, Zinkgluconat, Eisencitrat, Maracujafruchtpulver, Papain, L-Glutamin, L-Threonin, L-Methionin, Quercetindihydrat, Rutin, Alpha-Liponsäure, Choline DL Bitartrate, Bromelain, Nicotinamid, Mangangluconat, L-Glutathion (enthält Sulfite), DL-alpha Tocopherylacetat, Calcium-D-pantothenat, Kupfergluconat, Trennmittel (Siliciumdioxid), Lycopinpulver, Riboflavin, Thiaminmononitrat, Pyridoxinhydrochlorid, Lutein (aus Ringelblumenblütenpulver), Retinylacetat, Chrompicolinat, Pteroylmonoglutaminsäure, Natriummolybdat, Natriumselenit, D-Biotin, Phyllochinon, Cyanocobalamin.","500g","Johannisbeere","26,90 €","Best Body Nutrition Vital Formula Shake, 500g","Pulver","https://www.fitmart.de/Superfoods/Pulver/"
"1578069380-1963","https://www.fitmart.de/Eiweisspulver/","Eiweißpulver","3","https://www.fitmart.de/Eiweisspulver/Whey-Protein/3/#bb_artlist","Details","https://www.fitmart.de/Eiweisspulver/Whey-Protein/Scitec-Nutrition-100-Whey-Protein-Professional-2350g.html","https://www.fitmart.de/out/pictures/generated/product/1/340_400_100/sol_scitec_prowhey_new2_1.jpg","100% Whey Protein Professional von Scitec Nutrition   besteht aus ultrafiltrierten Whey Konzentrat für den Muskelaufbau, ist angereichert mit Glutamin und sehr lecker im Geschmack. Scitec Nutrition 100% Whey Professional eignet sich vor allem dann, wenn Ihr Körper schnell mit Aminosäuren versorgt werden muss - rund um das harte Training und morgens vor dem Frühstück. 100% Whey Professional eignet sich für alle Athleten, wie Bodybuilder, Powerlifter und Fitnesssportler.","Nährwerte  pro 100 g Pulver   Brennwerte  1558 kJ / 371 kcal   Fett  6,7 g   davon gesättigte Fettsäuren  2,3 g   Kohlenhydrate  4,7 g   davon Zucker  4,7 g   Protein  73 g   Salz  1,4 g   Verdauungsenzymgemisch  80 mg   Bromelain 12 mg, Papain 12 mg     Aminosäurenmatrix  4333 mg   L-Leucin 100 mg, L-Glutamin 210 mg, Taurin 990 mg","Molkenprotein-Konzentrat (aus Milch; Emulgator Sojalecithin), Aromen (Erdbeere, Schoko), Taurin, Säureregulator Citronensäure, Natriumchlorid, L-Glutamin, Verdickungsmittel Xanthan, Farbstoff Betenrot E162, Süßungsmittel Acesulfam-K und Sucralose, L-Leucin, Molkenprotein-Isolat (aus Milch; Emulgator Sojalecithin), Dextrose, Bromelain extrahiert aus Ananas comosus (1200 GDU/g), Papain extrahiert aus Carica papaya (1.5 FIP U/mg).","2350g","Banana","49,90 €","Scitec Nutrition 100% Whey Protein Professional, 2350g","Whey Protein","https://www.fitmart.de/Eiweisspulver/Whey-Protein/"
"1578069560-2072","https://www.fitmart.de/Eiweisspulver/","Eiweißpulver","","","Details","https://www.fitmart.de/Eiweisspulver/Whey-Protein/All-Stars-100-Whey-Protein-2270g.html","https://www.fitmart.de/out/pictures/generated/product/1/340_400_100/sol_as_100whey_2270g_1.jpg","100% Whey Protein von All-Stars 
 . 
 Das 100% Whey Protein von All Stars kombiniert Whey Konzentrat mit Whey Isolat und schafft dadurch eine hohe biologische Wertigkeit, dazu beinhaltet die Rezeptur die Verdauungsenzyme Papain und Bromelain. 
 Das Protein hat weniger als 2gr Fett und 3gr Kohlenhydrate, es hilft einen starken Körper aufzubauen und zu erhalten. Die schmackhafte Rezeptur ist für jeden Sportler empfehlenswert, wirkt sättigend und stellt die notwendigen Aminosäuren, gerade nach der Sporteinheit, zur Verfügung,","Nährwerte Chocolate
 pro 30 g Pulver
pro 100 g Pulver 

Brennwerte
486 kJ / 115 kcal
1620 kJ / 383 kcal 

Fett
1,8 g
5,9 g 

davon gesättigte Fettsäuren
1,2 g
4 g 

Kohlenhydrate
2 g
6,5 g 

davon Zucker
1,4 g
4,6 g 

Protein
23,8 g
76 g 

Salz
0,2 g
0,6 g","Molkeneiweiß-Konzentrat, Molkeneiweiß-Isolat, Kakaopulver (stark entölt), Aroma, Verdickungsmittel Xanthan, Emulgator Lecithine (aus Sonnenblumen), Süßstoffe Acesulfam K und Sucralose, Trennmittel Siliciumdioxid (Kieselsäure), Speisesalz, Papain, Bromelain.","2270g","Lemon Lime Cheesecake","49,90 €","All-Stars 100% Whey Protein, 2270g","Whey Protein","https://www.fitmart.de/Eiweisspulver/Whey-Protein/"
"1578066540-572","https://www.fitmart.de/Low-Carb/","Low Carb","","","Details","https://www.fitmart.de/Low-Carb/Low-Carb-Sirup/Best-Body-Nutrition-Low-Carb-Vital-Drink-1-Liter.html","https://www.fitmart.de/out/pictures/generated/product/1/340_400_100/sol_bbn_vitaldrink_new_1.jpg","Low Carb Vital Drink von Best Body Nutrition   ist ein schmackhafter Low Carb Drink mit Vitaminen. Low Carb Vital Drink ist sehr ergiebig und einfach zu dosieren. Best Body Nutrition Low Carb Vital Drink eignet sich ideal zum Ausgleich von Flüssigkeitsverlusten während des Trainings oder als leckeres Erfrischungsgetränk zu jeder Gelegenheit. Best Body Nutrition Low Carb Vital Drink ist für alle Athleten geeignet, ideal in Diätphasen und passt in einen Low Carb Ernährungsplan. Best Body Nutrition Low Carb Vital Drink enthält naturidentische Fruchtaromen und ist in vielen leckeren Geschmacksrichtungen erhältlich.","Nährwerte Pfirsich Maracuja pro Portion 5 ml pro 100 ml   Brennwerte 11,0 kJ / 2,5 kcal 216 kJ / 50 kcal   Fett < 0,1 g < 0,1 g   davon gesättigte Fettsäuren < 0,1 g < 0,1 g   Kohlenhydrate < 0,1 g 0,6 g   davon Zucker < 0,1 g 0,6 g   Protein < 0,1 g < 0,1 g   Salz 0,052 g 1,035 g   Vitamin B1 0,33 mg 6,60 mg   Niacin 4,80 mg 96 mg   Vitamin B6 0,42 mg 8,40 mg","Wasser, Säuerungsmittel (Citronensäure), Süßungsmittel (Natriumcyclamat, Acesulfam K, Saccharin), Mehrfruchtsaft (2 %) (aus Mehrfruchtsaftkonzentrat aus 1% Pfirsichsaft und 1 % Maracujasaft), Aroma, Speisesalz, Fructose, Verdickungsmittel (Xanthan), Farbstoffe (Beta-Carotin), Nicotinamid, Stabilisatoren (Gummi arabicum, E445), Konservierungsstoff (Kaliumsorbat), Pyridoxinhydrochlorid, Thiaminmononitrat.","1 Liter","Wassermelone","13,90 €","Best Body Nutrition Low Carb Vital Drink, 1 Liter","Low Carb Sirup","https://www.fitmart.de/Low-Carb/Low-Carb-Sirup/"
"1578067591-1161","https://www.fitmart.de/Trainingsbooster/","Trainingsbooster","","","Details","https://www.fitmart.de/Trainingsbooster/Pre-Workout-Booster/BSN-No-Xplode-XE-Edge-263g.html","https://www.fitmart.de/out/pictures/generated/product/1/340_400_100/sol_bsn_noxplode_edge_1.jpg","No-Xplode XE Edge von BSN   ist innovatives Pre-Workout und Pump Supplement für Muskelaufbauphasen. Der Booster enthält unter anderem Beta-Alanin, Koffein, Citrullin und weitere aktive Wirkstoffe. No-Xplode XE Edge kann im harten Muskeltraining den mentalen Fokus erhöhen und den Muskelpump effektiv verstärken.","Nährwerte Cherry Lime  pro Portion 10,5 g Pulver   Brennwerte  70 kJ / 17 kcal   Vitamin D  11 µg   Vitamin B1  2 mg   Niacin  30 mg   Folsäure  200 µg   Pantothensäure  10 mg   Beta-Alanin als CarnoSyn®   1600 mg   Citrullin  1000 mg   Tyrosin  500 mg   Acetyl L-Carnitinhydrochlorid   375 mg   N-Acetyl Cystein  315 mg   Theanin  100 mg   Cholinbitartrat  500 mg   Calciumglycerophosphat  200 mg   Magnesiumglycerophosphat   100 mg   Koffein  200 mg   Euphoria longana  200 mg   Lindera aggregata   100 mg   Citicholine (Cognizin®)  50 mg   Rhodiola Rosea   100 mg   Traubenkernextrakt  75 mg   Glycerylmonostearat  50 mg   Grapefruit Bioflavonoids  25 mg   Panax notoginseng   25 mg","Säuerungsmittel (Citronensäure, Äpfelsäure), Beta-Alanin als CarnoSyn®, L- Citrullin, Säureregulatoren (Natriumbicarbonat, Kaliumcarbonat), Aroma, Trennmittel (Siliciumdioxid, Calciumsilicat), Cholinbitartrat, L- Tyrosin, Acetyl L-Carnitinhydrochlorid, N-Acetyl Cystein, Magnesiumglycerophosphat, Calciumglycerophosphat, Koffein, Euphoria longana-Fruchtextrakt, Pyridoxinhydrochlorid, L- Theanin, Lindera aggregata- Wurzelextrakt, Rhodiola rosea-Wurzelextrakt, Grapefruit Bioflavonoid Komplex, Traubenkernextrakt [Vitis vinifera, Kern], Süßungsmittel (Sucralose, Acesulfam-K), Spirulinapulver, CDP-Cholin (Cognizin®), Glycerylmonostearat, Nicotinamid, Panax notoginseng-Wurzelextrakt, Calcium-D-Pantothenat, Cyanocobalamin, Cholecalciferol, Pteroylmonoglutaminsäure, Thiaminhydrochlorid.","263g","Cherry and Lime","29,90 €","BSN No-Xplode XE Edge, 263g","Pre-Workout Booster","https://www.fitmart.de/Trainingsbooster/Pre-Workout-Booster/"
"1578066057-303","https://www.fitmart.de/Low-Carb/","Low Carb","","","Details","https://www.fitmart.de/Low-Carb/Low-Carb-Aufstriche/Weider-Whey-Protein-Choco-Creme-250g.html","https://www.fitmart.de/out/pictures/generated/product/1/340_400_100/sol_weider_wheyspread_choco_1.jpg","Whey Protein Choco Creme von Weider   ist ein hochwertiger Protein-Haselnuss-Aufstrich mit Molke-Eiweißkonzentrat und wenig Zucker. Mit einfach- und mehrfach ungesättigten Fettsäuren und nur 78 kcal pro Portion ist Weider Nut Protein Spread optimal in Low Carb Phasen geeignet.","Nährwerte  pro 100 g   Brennwerte  2170 kJ / 523 kcal   Fett  37 g   davon gesättigte Fettsäuren  7,8 g   Kohlenhydrate   33 g   davon Zucker  7,3 g   davon mehrwertige Alkohole  24 g   Protein  22 g   Salz  0,2 g","Süßungsmittel: Maltit*, 22% Molkeneiweißkonzentrat, Sonnenblumenöl, 11% Haselnüsse, Süßmolkenpulver, 6,5% fettarmes Kakaopulver, Kakaobutter, Kokosöl, Emulgator: Lecithine; natürliches Aroma. *Kann bei übermäßigem Verzehr abführend wirken.","250g","Chocolate-Hazelnut","5,90 €","Weider Whey Protein Choco Creme, 250g","Low Carb Aufstriche","https://www.fitmart.de/Low-Carb/Low-Carb-Aufstriche/"
"1578067552-1140","https://www.fitmart.de/Trainingsbooster/","Trainingsbooster","2","https://www.fitmart.de/Trainingsbooster/Pre-Workout-Booster/2/#bb_artlist","Details","https://www.fitmart.de/Trainingsbooster/Pre-Workout-Booster/Peak-Speed-Serum-300g.html","https://www.fitmart.de/out/pictures/generated/product/1/340_400_100/sol_peak_speedserum2_1.jpg","Speed Serum von Peak   ist ein hochwertiges Energie Supplement. Peak Speed Serum besteht aus einer innovativen und durchdachten Zusammensetzung. Peak Speed Serum kann den Stoffwechsel unterstützend anregen, die Fettverbrennung unterstützen beim Sport und die Motivation in Workouts erhöhen. Peak Speed Serum kann man als eines der besten Supplements dieser Machart bezeichnen.","Nährwerte  pro Portion 10 g Pulver   Vitamin C  20 mg   Niacin  4,0 mg   Vitamin B6  0,35 mg   Vitamin B12  0,63 µg   Magnesium  60 mg   L-Leucin (BCAA)  2000 mg   L-Isoleucin (BCAA)  1000 mg   L-Valin (BCAA)  1000 mg   Taurine  1000 mg   L-Carnitin  500 mg   D-Glucuronolacton  500 mg   Koffein  200 mg   Garcinia Cambogia  100 mg   Grüntee-Extrakt  100 mg   Guarana-Extrakt  100 mg   Ginseng-Extrakt  100 mg   Cholin  50 mg   Inositol  50 mg   Ingwer-Extrakt  10 mg","L-Leucin, Säuerungsmittel: Citronensäure und Apfelsäure, Aroma, L-Isoleucin, L-Valin, Taurin, D-Glucuronolacton, L-Carnitintartrat, Magnesiumsalze der Citronensäure, Koffein, Garcinia Cambogia Pulver (Fruchtrinde), Süßungsmittel: Sucralose, Grüntee-Extrakt (Blatt), Guarana-Extrakt (Frucht), Ginseng-Extrakt (Wurzel), Cholinbitartrat, L-Ascorbinsäure, Inositol, Nicotinamid, Ingwer-Extrakt (Rinde), Emulgator: SOJAlecithine, Farbstoff: Karmin-Extrakt, Pyridoxinhydrochlorid, Cyanocobalamin.","300g","Cola","19,90 €","Peak Speed Serum, 300g","Pre-Workout Booster","https://www.fitmart.de/Trainingsbooster/Pre-Workout-Booster/"
"1578066624-622","https://www.fitmart.de/Low-Carb/","Low Carb","","","Details","https://www.fitmart.de/Low-Carb/Flavour-System/Frankys-Bakery-Candy-Flavor-Powder-200g.html","https://www.fitmart.de/out/pictures/generated/product/1/340_400_100/sol_frankysbakery_candyflavor_1.jpg","Candy Flavor Powder von Frankys Bakery 
 . 
 Aromastoffe finden sich heutzutage in etlichen Lebensmitteln wieder. Leider sind Trägerstoffe zur Verdünnung wie Milchzucker nicht die Seltenheit. 
 Candy Flavor Powder ist ein Aromapulver mit sehr natürlichem Geschmack, ganz ohne Kalorien, Fett und Zucker. 
 Ganz ohne schlechtes Gewissen können Quark, Müsli, Shakes, Gebäck und Smooties nun selbst verfeinert werden. Ganz individuell, nach eigenem Geschmack. 
 Das Traditionsunternehmen „Frankys Bakery“ setzt auf traditionell amerikanischen Geschmack, der deutlich im Candy Flavor Powder wiederzufinden ist.","Nährwerte

pro Portion 5 g Pulver 

Brennwerte

39 kJ / 9kcal 

Fett

0 g 

davon gesättigte Fettsäuren

0 g 

Kohlenhydrate

0,15 g 

davon Zucker

0 g 

Ballaststoffe

4,3 g 

Protein

0 g 

Salz

0 g","Magerkakaopulver, Inulin, Aromen, Emulgator (Natrium-Carboxymethylcellulose), dunkle Schokoladenstücke (2%), Salz, Antibackmittel (Siliziumdioxid), Süßstoff (Sucralose), Vanillekristall, Antibackmittel (Tricalciumphosphat), Süßstoffe (Erythritol, Steviolglykoside).","200g","Tiramisu","9,90 €","Frankys Bakery Candy Flavor Powder, 200g","Flavour System","https://www.fitmart.de/Low-Carb/Flavour-System/"
"1578069616-2118","https://www.fitmart.de/Eiweisspulver/","Eiweißpulver","","","Details","https://www.fitmart.de/Eiweisspulver/Whey-Protein/ESN-IsoWhey-Hardcore-1000g-Standbeutel.html","https://www.fitmart.de/out/pictures/generated/product/1/340_400_100/sol_esn_isowhey_1000g_1.jpg","IsoWhey Hardcore von ESN (Elite Sports Nutrients - Made in Germany) 
 ist ein reines CFM Whey Isolat mit einem sehr hohen Proteingehalt, wenig Kohlenhydraten, kaum Fett und ist dazu noch Lactosearm. ESN IsoWhey Hardcore ist eines der hochwertigsten Whey Isolate auf dem Markt, besticht mit hervorragender Qualität und wird mittels der Cross Flow Microfiltration gewonnen, kurz CFM genannt. 
 IsoWhey Hardcore liefert Sportlern wertvolles Whey Isolat für den Muskelaufbau und ist besonders in der Diätphase empfehlenswert. Ein ideales Whey Isolat für Wettkampfathleten und ambitionierte Sportler, die sich hohe Ziele gesetzt haben. Entdecken Sie auch die verschiedenen und köstlichen Geschmacksrichtungen! 
 Die verwendeten Rohstoffe stammen von den besten Rohstoffherstellern. Wir legen großen Wert auf eine gleichbleibende und hervorragende Qualität unserer Rohstoffe. ESN Isowhey Hardcore wird in Deutschland nach höchstem Standard produziert. Achtung: beachtet unsere Staffelpreise. Ab 2 Einheiten zahlt ihr je Beutel nur 22,90 €, ab 4 Beuteln nur noch je 21,90 €! Hinweis: Das System berechnet den Staffelpreis automatisch im Warenkorb, auch dann wenn ihr zum Beispiel 2 oder 3 verschiedene Geschmacksrichtungen einzeln in den Warenkorb legt.","Mengenstaffelpreise:            22,90 €ab 2 Stück
            21,90 €ab 4 Stück","Molkenproteinisolat, Aromen, Salz, Verdickungsmittel (Xanthan), Emulgator (Sonnenblumenlecithin), Süßungsmittel (Acesulfam K, Sucralose), Farbstoff (Beta Carotin).","1000g","Chocolate","24,90 €","ESN IsoWhey Hardcore, 1000g Standbeutel","Whey Protein","https://www.fitmart.de/Eiweisspulver/Whey-Protein/"
"1578065697-188","https://www.fitmart.de/Low-Carb/","Low Carb","6","https://www.fitmart.de/Low-Carb/Low-Carb-Lebensmittel/6/#bb_artlist","Details","https://www.fitmart.de/Low-Carb/Low-Carb-Lebensmittel/Adams-Pasta-Vegan-250g.html","https://www.fitmart.de/out/pictures/generated/product/1/340_400_100/sol_adamsbrot_nudeln_vegan_1.jpg","Pasta Vegan von Adams   mit einem hohen Protein-Gehalt von 67 % lassen sich wie herkömmliche Nudeln zubereiten und sättigen lange, trotz wenig Kohlenhydrate. Ihre Konsistenz ist ähnlich wie bei Vollkornnudeln, aber geschmacklich sind sie weniger intensiv.   Bei der Herstellung werden Weizenprotein und Erbsenprotein mit Leinmehl kombiniert, wodurch sich eine wertvolle Aminosäurebilanz mit natürlichen Omega 3 Fettsäuren ergibt. Mit nur 12 g Kohlenhydraten und 67 g Eiweiß pro 100 g sind Adams Pasta Vegan eine leckere Alternative zu herkömmlichen Nudeln.","Nährwerte  pro 100 g   Brennwerte  1598 kJ / 382 kcal   Fett  4,3 g   davon gesättigte Fettsäuren  0,5 g   Kohlenhydrate  12,5 g   davon Zucker  1,9 g   Ballaststoffe  12,2 g   Protein  67 g   Salz  0,98 g","Weizenprotein, Erbsenprotein, Hartweizen, Leinmehl. Enthält potentielle Allergene: Gluten, Weizen. Kann Spuren von Ei enthalten.","1 St","null","3,69 €","Adams Pasta Vegan, 250g","Low Carb Lebensmittel","https://www.fitmart.de/Low-Carb/Low-Carb-Lebensmittel/"
