web-scraper-order,web-scraper-start-url,product-url,product-url-href,product-description-short,product-name,product-price,product-size,product-flavour,product-img-src,product-description-long,product-nutrition-src,product-allergens-src,product-size-alternative,product-category
"1578228489-1815","https://www.bodyandfit.com/de-de/Produkte/Protein/Milchproteine/Casein-Protein/c/5","100% Gold Standard Casein","https://www.bodyandfit.com/de-de/Produkte/Protein/Milchproteine/Milchprotein/100%25-Gold-Standard-Casein/p/100-casein-time-release-proteine","24g Eiweiß pro Portion","100% Gold Standard Casein","31,90 €","908 gramm","Strawberry","https://media.bodyandfit.com/i/bodyandfit/100-casein-time-release-proteine_Image_01?layer0=$PLP_001$","ist, dass es vom Körper langsamer aufgenommen wird und einen hohen Anteil an L-Glutamin enthält. Dadurch kann dein Körper für eine längere Zeit über Aminosäuren verfügen.","https://media.bodyandfit.com/i/bodyandfit/100-casein-time-release-proteine_Label_de-de_01?layer0=$MAIN$","https://media.bodyandfit.com/i/bodyandfit/100-casein-time-release-proteine_Label_de-de_01?layer0=$MAIN$","null","Casein-Protein"
"1578227357-756","https://www.bodyandfit.com/de-de/Protein-bars/c/194","Perfection Bar Deluxe","https://www.bodyandfit.com/de-de/Produkte/Ern%C3%A4hrung/Riegel-%26-Snacks/Perfection-Bar-Deluxe/p/C100216","Next Level Double Layer-Proteinriegel von Body & Fit","Perfection Bar Deluxe","24,90 €","55 gramm","Peanut Caramel","https://media.bodyandfit.com/i/bodyandfit/C100216_Image_01?layer0=$PLP_001$&layer1=[src=/i/bodyandfit/roundle-new-2019]&layer1=$BADGE_S$","Der Name unserer neuen Innovation verrät es bereits! Der Perfection Bar Deluxe steht für hohe Qualität, einen feinen Geschmack und super Nährwerte. Dieser zweischichtige Riegel enthält eine weiche Karamellschicht sowie knusprige Eiweiß-Crispies und wird von einem Schokomantel umhüllt. Die Kombination dieser Zutaten sorgt dafür, dass kein Bissen mehr der Gleiche sein wird. Die Perfection Bars Deluxe sind zuckerarm und enthalten pro Riegel 20 g hochwertige Proteine. Proteine tragen zur Erhaltung starker Knochen und der Muskelmasse bei und unterstützen nach dem Training oder einer sportlichen Leistung eine schnelle Erholung der Muskeln. Der perfekte Snack für unterwegs, nach dem Sport oder einfach so zwischen den Mahlzeiten. Mit dem Perfection Bar Deluxe verleihst du deiner Zwischenmahlzeit ein ordentliches Upgrade und willst das nie wieder anders haben! In 2 leckeren Sorten erhältlich: Chocolate Caramel und Chocolate Peanut Caramel.","https://media.bodyandfit.com/i/bodyandfit/C100216_Label_de-de_01?layer0=$MAIN$","https://media.bodyandfit.com/i/bodyandfit/C100216_Label_de-de_01?layer0=$MAIN$","null","Proteinriegel"
"1578227164-627","https://www.bodyandfit.com/de-de/Produkte/Ern%C3%A4hrung/Riegel-%26-Snacks/Chips/c/197","Propercorn Popcorn","https://www.bodyandfit.com/de-de/Produkte/Ern%C3%A4hrung/Riegel-%26-Snacks/Chips/Propercorn-Popcorn/p/52613","Wahnsinnig leckere Aromen","Propercorn Popcorn","13,90 €","720 gramm","Sweet & Salty","https://media.bodyandfit.com/i/bodyandfit/52613_Image_01?layer0=$PLP_001$","Bist du verrückt nach Popcorn? Dann darf du dieses unglaublich leckere Propercorn Popcorn absolut nicht verpassen! Aus 100% natürlichen Zutaten hergestellt und mit den leckersten Aromen übergossen. Guilt-free genießen!","https://media.bodyandfit.com/i/bodyandfit/52613_Label_de-de_01?layer0=$MAIN$","https://media.bodyandfit.com/i/bodyandfit/52613_Label_de-de_01?layer0=$MAIN$","null","Knabbereien"
"1578225896-515","https://www.bodyandfit.com/de-de/Produkte/Ern%C3%A4hrung/Nussbutter/Erdnussbutter/c/212","Natural Peanutbutter Crunchy","https://www.bodyandfit.com/de-de/Produkte/Ern%C3%A4hrung/Nussbutter/Erdnussbutter/Natural-Peanutbutter-Crunchy/p/p_09497","Crunchy Erdnussbutter mit echten Erdnussstücken","Natural Peanutbutter Crunchy","3,25 €","null","","https://media.bodyandfit.com/i/bodyandfit/p_09497_Image_01?layer0=$PLP_001$","Unsere Natural Peanutbutter besteht aus reinen, crunchy gemahlenen Erdnüssen und Sonnenblumenöl. Reine Erdnüsse, frei von (künstlichen) Zusätzen wie Zucker, Salz, Süß- oder Geschmacksstoffen oder Konservierungsmitteln. Der einzige Zusatz ist ein wenig Sonnenblumenöl. So wie die Natur es vorgesehen hat.","https://media.bodyandfit.com/i/bodyandfit/p_09497_Label_de-de_01?layer0=$MAIN$","https://media.bodyandfit.com/i/bodyandfit/p_09497_Label_de-de_01?layer0=$MAIN$","500 gramm","Erdnussbutter"
"1578224491-374","https://www.bodyandfit.com/de-de/Produkte/Ern%C3%A4hrung/T%C3%A4glicher-Bedarf/Aromen-und-Sussstoffe/c/244","Sukrin:1","https://www.bodyandfit.com/de-de/Produkte/Ern%C3%A4hrung/Superfood/S%C3%BC%C3%9Fstoff-%26-Zuckerersatz/Sukrin%3A1/p/sukrin1","Ideal für Diabetiker","Sukrin:1","5,90 €","null","","https://media.bodyandfit.com/i/bodyandfit/sukrin1_Image_01?layer0=$PLP_001$","Möchtest du deinen Zuckerkonsum reduzieren und künstliche Süßstoffe vermeiden? Dann ist Sukrin:1 die perfekt Alternative. Sukrin:1 ist genauso süß wie normaler Zucker. Sukrin:1 ist die natürliche Alternative für Zucker, ohne Kalorien! Mit Sukrin:1 ersetzt du bei Backwaren und in Kaffee oder Tee deinen Zucker.","https://media.bodyandfit.com/i/bodyandfit/sukrin1_Label_de-de_01?layer0=$MAIN$","https://media.bodyandfit.com/i/bodyandfit/sukrin1_Label_de-de_01?layer0=$MAIN$","250 gramm","Aromen & Süßstoffe"
"1578228707-2187","https://www.bodyandfit.com/de-de/Produkte/Protein/Milchproteine/Whey-Protein/c/3","Whey Perfection","https://www.bodyandfit.com/de-de/Produkte/Protein/Milchproteine/Whey-Protein/Whey-Perfection/p/whey-perfection","23 Gramm hochwertiges Whey Protein, 5 Gramm BCAAs und 3,6 Gramm L-Glutamin","Whey Perfection","65,90 €","4540 gramm","Chocolate Milkshake","https://media.bodyandfit.com/i/bodyandfit/whey-perfection_Image_01?layer0=$PLP_001$","Body & Fit® Whey Perfection heißt Qualität, Geschmack und Preis bis zur Perfektion! Whey Perfection enthält ausschließlich die höchstmögliche Qualität an Whey-Proteinen, „cold processed“ ultragefiltertes Whey-Proteinkonzentrat, Whey-Proteinisolat und Whey-Hydrolysat, Di- und Tri-Peptide. Whey Perfection enthält pro Portion ganze 23 Gramm hochwertiges Whey-Protein, 5 Gramm BCAAs und 3,6 Gramm L-Glutamin. Whey Perfection ist frei von zugefügtem Zucker und enthält 1,4 Gramm Kohlenhydrate und 110 kcal pro Shake. Mit Whey Perfection erzielst du dank der einzigartigen Zusammensetzung mehr Resultat pro Shake als mit welchem anderen Whey-Protein auch immer. Du kannst aus ganzen 36 unglaublich leckeren Milkshake-Sorten wählen!","https://media.bodyandfit.com/i/bodyandfit/whey-perfection_Label_de-de_01?layer0=$MAIN$","https://media.bodyandfit.com/i/bodyandfit/whey-perfection_Label_de-de_01?layer0=$MAIN$","null","Whey Protein"
"1578227500-912","https://www.bodyandfit.com/de-de/Protein-bars/c/194","Smart Bar Crunchy","https://www.bodyandfit.com/de-de/Produkte/Protein/Protein-Snacks/Protein-Riegel/Smart-Bar-Crunchy/p/smart-crunchy-bars","0 zugefügte Zucker","Smart Bar Crunchy","7,45 €","null","Blueberry Milk Chocolate","https://media.bodyandfit.com/i/bodyandfit/smart-crunchy-bars_Image_01?layer0=$PLP_001$","Neu und außerordentlich lecker: Milk Chocolate & Coconut! So crunchy, so delicious! Smart Bar Crunchy enthält pro Proteinriegel 15 Gramm hochwertiges Eiweiß, 0 zugefügten Zucker und nur 164 kcal! Der Geschmack, die Textur und der Crunch unserer Smart Crunchy Proteinriegel sind unglaublich gut und sogar mit einem Candybar vergleichbar! Der Smart Crunchy Proteinriegel ist mit zuckerfreier Schokolade umhüllt und enthält innen eine leckere Schicht proteinreicher Creme und knusprige Proteincrispies. Smart Bar Crunchy hat einen verringerten Anteil an Kohlenhydraten und ist sogar fast komplett zuckerfrei!","https://media.bodyandfit.com/i/bodyandfit/smart-crunchy-bars_Label_de-de_01?layer0=$MAIN$","https://media.bodyandfit.com/i/bodyandfit/smart-crunchy-bars_Label_de-de_01?layer0=$MAIN$","540 gramm (12  riegel)","Proteinriegel"
"1578226129-541","https://www.bodyandfit.com/de-de/Produkte/Ern%C3%A4hrung/Backen/Backmischungen/c/207","Smart Protein Pancake Mix","https://www.bodyandfit.com/de-de/Produkte/Protein/Protein-Snacks/Protein-Backmischung/Smart-Protein-Pancake-Mix/p/smart-protein-pancakemix","High Protein: 24 Gramm Eiweiß pro 50 Gramm","Smart Protein Pancake Mix","2,80 €","null","Original","https://media.bodyandfit.com/i/bodyandfit/smart-protein-pancakemix_Image_01?layer0=$PLP_001$","Die leckerste high protein Pfannkuchenmischung mit einer Quelle für Ballaststoffe und jetzt in 9 leckeren Sorten erhältlich! Diese Pfannkuchenmischung hat einen verringerten Anteil an Kohlenhydraten* und ist wirklich unwiderstehlich lecker.

Dein Proteinpfannkuchen mit der idealen Menge an Proteinen, Ballastsoffen und 0 zugefügtem Zucker. Unser Smart Protein Pancake Mix besteht aus den allerbesten Zutaten, unter anderem Milk Protein, Ultra Fine Oats, Buchweizen und Whey-Protein. Smart Protein Pfannkuchen passen ideal in jede Eiweißdiät und sind aufgrund ihrer Proteine auch eine echte Empfehlung für ambitionierte Sportler.

Einzigartig: Unser high protein Smart Pancake Mix schmeckt genauso lecker und lässt sich ebenso gut backen wie „gängige Supermarktpfannkuchen“. Jeder wird deine frisch gebackenen Proteinpfannkuchen genießen, sogar deine Kinder werden sie mögen! Leckerer und verantwortbare Genuss für jeden.

Warum solltest du noch Supermarktpfannkuchen backen, wenn du mit dem gleichen Komfort unsere suchterregend leckere Pfannkuchenmischung verwenden kannst? Ein leckerer Genuss für die ganze Familie.","https://media.bodyandfit.com/i/bodyandfit/smart-protein-pancakemix_Label_de-de_01?layer0=$MAIN$","https://media.bodyandfit.com/i/bodyandfit/smart-protein-pancakemix_Label_de-de_01?layer0=$MAIN$","400 gramm","Backmischungen"
"1578228499-1854","https://www.bodyandfit.com/de-de/Produkte/Protein/Milchproteine/Casein-Protein/c/5","Micellar Casein Perfection","https://www.bodyandfit.com/de-de/Produkte/Protein/Milchproteine/Micellar-Casein/Micellar-Casein-Perfection/p/micellar-casein-perfection","Der beste Shake zur Einnahme vor dem Schlafengehen","Micellar Casein Perfection","29,90 €","2000 gramm","Strawberry Milkshake","https://media.bodyandfit.com/i/bodyandfit/micellar-casein-perfection_Image_01?layer0=$PLP_001$","Micellar Casein Perfection hebt sich durch die ausbalancierte Abgabe langsamer Proteine hervor. Wo alle anderen Proteine nachlassen, bleibt Micellar Casein Perfection weiterhin effizient wirksam, Tag und Nacht.","https://media.bodyandfit.com/i/bodyandfit/micellar-casein-perfection_Label_de-de_01?layer0=$MAIN$","https://media.bodyandfit.com/i/bodyandfit/micellar-casein-perfection_Label_de-de_01?layer0=$MAIN$","null","Casein-Protein"
"1578221209-64","https://www.bodyandfit.com/de-de/Produkte/Gesundheit/Vitamine/Pflanzliche-Nahrungserg%C3%A4nzung/c/141","Ginger Root Extract","https://www.bodyandfit.com/de-de/Produkte/Gesundheit/Vitamine/Pflanzliche-Nahrungserg%C3%A4nzung/Ginger-Root-Extract/p/p_09588","Ingwerwurzel-Extrakt","Ginger Root Extract","11,90 €","null","","https://media.bodyandfit.com/i/bodyandfit/p_09588_Image_01?layer0=$PLP_001$","null","https://media.bodyandfit.com/i/bodyandfit/p_09588_Label_de-de_01?layer0=$MAIN$","https://media.bodyandfit.com/i/bodyandfit/p_09588_Label_de-de_01?layer0=$MAIN$","100 kapseln","Pflanzliche Nahrungsergänzung"
"1578224706-410","https://www.bodyandfit.com/de-de/Produkte/Ern%C3%A4hrung/T%C3%A4glicher-Bedarf/Gew%C3%BCrze-%26-Saucen/c/242","Duo Hazelnut & White Choco Spread","https://www.bodyandfit.com/de-de/Produkte/Ern%C3%A4hrung/Nussbutter/Duo-Hazelnut-%26-White-Choco-Spread/p/p_56101","Ohne zugefügten Zucker","Duo Hazelnut & White Choco Spread","4,90 €","null","","https://media.bodyandfit.com/i/bodyandfit/p_56101_Image_01?layer0=$PLP_001$","Dieser Duo Spread enthält belgische Schokolade in Premiumqualität und pro Portion nur 1,2 Gramm Zucker und 74 kcal. Ein leckerer Aufstrich für Brot, Cracker oder Pfannkuchen.","https://media.bodyandfit.com/i/bodyandfit/p_56101_Label_de-de_01?layer0=$MAIN$","https://media.bodyandfit.com/i/bodyandfit/p_56101_Label_de-de_01?layer0=$MAIN$","null","Gewürze & Soßen"
"1578228440-1725","https://www.bodyandfit.com/de-de/Produkte/Protein/Milchproteine/Milchprotein-Mischung/c/6","Cocktail","https://www.bodyandfit.com/de-de/Produkte/Protein/Milchproteine/Milchprotein-Mischung/Cocktail/p/cocktail","Der ultimative „Alles in 1“ Proteinshake!","Cocktail","21,00 €","null","Banane","https://media.bodyandfit.com/i/bodyandfit/cocktail_Image_01?layer0=$PLP_001$","Cocktail ist ein einzigartiges Supplement. Bis jetzt kamen noch keine Marke und kein Shake da heran. Cocktail ist der Marktführer und der optimale Proteinshake für jeden ambitionierten Kraftsportler und Bodybuilder. Schau dir hierunter die knallharten Zahlen und Fakten an!","https://media.bodyandfit.com/i/bodyandfit/cocktail_Label_de-de_01?layer0=$MAIN$","https://media.bodyandfit.com/i/bodyandfit/cocktail_Label_de-de_01?layer0=$MAIN$","2000 gramm (40  shakes)","Milchprotein Mischungen"
"1578227490-896","https://www.bodyandfit.com/de-de/Protein-bars/c/194","Carb Killa Bars","https://www.bodyandfit.com/de-de/Produkte/Protein/Protein-Snacks/Protein-Riegel/Carb-Killa-Bars/p/carb-killa-bars","High Protein - Low Carb Riegel mit nur 214 Kalorien.","Carb Killa Bars","23,90 €","null","Cookies & cream","https://media.bodyandfit.com/i/bodyandfit/carb-killa-bars_Image_01?layer0=$PLP_001$","leckere Proteinriegel voll mit Crunchy Crispies, ganzen 23,2 Gramm Eiweiß und nur 1,4 Gramm Zucker. Ideal für ambitionierte Sportler und während einer Eiweißdiät. High Protein - Low Carb Riegel und nur 214 Kalorien.","https://media.bodyandfit.com/i/bodyandfit/carb-killa-bars_Label_de-de_01?layer0=$MAIN$","https://media.bodyandfit.com/i/bodyandfit/carb-killa-bars_Label_de-de_01?layer0=$MAIN$","720 gramm (12  riegel)","Proteinriegel"
"1578228558-1919","https://www.bodyandfit.com/de-de/Produkte/Protein/Milchproteine/Whey-Protein/c/3","Whey Isolate - Stacker 2","https://www.bodyandfit.com/de-de/Produkte/Protein/Milchproteine/Whey-Protein/Whey-Isolate---Stacker-2/p/whey-isolate-stacker2","Enthält BCAAs (6 g pro Portion).","Whey Isolate - Stacker 2","46,90 €","null","Banane","https://media.bodyandfit.com/i/bodyandfit/whey-isolate-stacker2_Image_01?layer0=$PLP_001$","Whey Isolate von Stacker ist das fortschrittlichste Protein innerhalb der Produktpalette von Stacker 2, mit u. a. Proteinanteil von ganzen 90%!","https://media.bodyandfit.com/i/bodyandfit/whey-isolate-stacker2_Label_de-de_01?layer0=$MAIN$","https://media.bodyandfit.com/i/bodyandfit/whey-isolate-stacker2_Label_de-de_01?layer0=$MAIN$","1500 gramm (50  shakes)","Whey Protein"
"1578222751-199","https://www.bodyandfit.com/de-de/Produkte/Gesundheit/Vitamine/Magnesium/c/134","Calcium Magnesium Citrate & Vitamin D","https://www.bodyandfit.com/de-de/Produkte/Gesundheit/Vitamine/Vitamin-D/Calcium-Magnesium-Citrate-%26-Vitamin-D/p/calcium-magnesium-citrate-vitamin-d-puritans-pride","1000 mg Calcium und 500 mg Magnesium pro Portion","Calcium Magnesium Citrate & Vitamin D","5,90 €","null","","https://media.bodyandfit.com/i/bodyandfit/calcium-magnesium-citrate-vitamin-d-puritans-pride_Image_01?layer0=$PLP_001$","3 in 1 Ergänzungsmittel von Puritan’s Pride, speziell für deine Knochen entwickelt! Citrat ist eine gut resorbierbare Form von Magnesium.","https://media.bodyandfit.com/i/bodyandfit/calcium-magnesium-citrate-vitamin-d-puritans-pride_Label_de-de_01?layer0=$MAIN$","https://media.bodyandfit.com/i/bodyandfit/calcium-magnesium-citrate-vitamin-d-puritans-pride_Label_de-de_01?layer0=$MAIN$","100 kapseln","Magnesium"
"1578228617-1964","https://www.bodyandfit.com/de-de/Produkte/Protein/Milchproteine/Whey-Protein/c/3","Isolate Perfection","https://www.bodyandfit.com/de-de/Produkte/Protein/Milchproteine/Whey-Protein/Isolate-Perfection/p/isolaat-perfection","100 % Whey-Proteinisolat, keine anderen Proteinquellen","Isolate Perfection","39,90 €","2000 gramm","Banana Sensation","https://media.bodyandfit.com/i/bodyandfit/isolaat-perfection_Image_01?layer0=$PLP_001$","Die höchstmögliche Qualität an instantisiertem Whey-Proteinisolat, unglaublich lecker und zu einem sehr scharfen Preis. Dafür steht Isolate Perfection! Ob es nun für deine Muskeln oder eine Diät ist, ob es nun um den höchsten Proteingehalt, den niedrigsten Fett- oder Kalorienanteil, die beste Löslichkeit oder den Geschmack geht: Isolate Perfection gewinnt immer. Unser Isolate Perfection ist dein #1 Whey-Proteinisolat.","https://media.bodyandfit.com/i/bodyandfit/isolaat-perfection_Label_de-de_01?layer0=$MAIN$","https://media.bodyandfit.com/i/bodyandfit/isolaat-perfection_Label_de-de_01?layer0=$MAIN$","null","Whey Protein"
"1578228458-1766","https://www.bodyandfit.com/de-de/Produkte/Protein/Milchproteine/Milchprotein-Mischung/c/6","Smart Protein","https://www.bodyandfit.com/de-de/Produkte/Protein/Milchproteine/Milchprotein-Mischung/Smart-Protein/p/afslank-eiwit","Unser absoluter Proteinshake Nummer 1 in jeder Low Carb- und Proteindiät!","Smart Protein","36,90 €","2000 gramm","Chocolate Milkshake","https://media.bodyandfit.com/i/bodyandfit/afslank-eiwit_Image_01?layer0=$PLP_001$","""Das Prinzip einer Low Carb- Eiweißdiät liegt darin die Kohlenhydrateinnahme zu begrenzen und die Proteineinnahme zu erhöhen. Aber damit nicht genug: Proteine unterstützen stärkere Muskeln, den Erhalt von Muskelmasse und deren Erholung.""","https://media.bodyandfit.com/i/bodyandfit/afslank-eiwit_Label_de-de_01?layer0=$MAIN$","https://media.bodyandfit.com/i/bodyandfit/afslank-eiwit_Label_de-de_01?layer0=$MAIN$","null","Milchprotein Mischungen"
"1578226291-553","https://www.bodyandfit.com/de-de/Produkte/Ern%C3%A4hrung/Backen/Fl%C3%BCssiges-Eiklar/c/205","Flüssiges Eiklar","https://www.bodyandfit.com/de-de/Produkte/Ern%C3%A4hrung/Backen/Fl%C3%BCssiges-Eiklar/Fl%C3%BCssiges-Eiklar/p/57103","100 % flüssiges Eiklar","Flüssiges Eiklar","16,90 €","1 packung","","https://media.bodyandfit.com/i/bodyandfit/57103_Image_01?layer0=$PLP_001$","Eiklar ist der „Goldstandard“ an Proteinen.
Flüssiges Eiklar hat einen sehr hohen biologischen Wert, ist sehr gut resorbierbar und van Natur aus nahezu fettfrei und proteinreich. Flüssiges Eiklar von Body & Fit ist 100 % rein und frei von Zusätzen oder Konservierungsmitteln. Lecker und sehr einfach zur Zubereitung von Rührei oder Omelett geeignet. Flüssiges Eiklar ist für ambitionierte Sportler, während deiner Eiweißdiät und bei einem verantwortbaren Lebensstil ideal.","https://media.bodyandfit.com/i/bodyandfit/57103_Label_de-de_01?layer0=$MAIN$","https://media.bodyandfit.com/i/bodyandfit/57103_Label_de-de_01?layer0=$MAIN$","null","Flüssiges Eiklar"
"1578224501-377","https://www.bodyandfit.com/de-de/Produkte/Ern%C3%A4hrung/T%C3%A4glicher-Bedarf/Aromen-und-Sussstoffe/c/244","Natural Flavouring","https://www.bodyandfit.com/de-de/Produkte/Ern%C3%A4hrung/T%C3%A4glicher-Bedarf/Aromen-und-Sussstoffe/Natural-Flavouring/p/natural-flavouring","Nur 3 Tropfen pro Glas","Natural Flavouring","3,50 €","null","Caramel","https://media.bodyandfit.com/i/bodyandfit/natural-flavouring_Image_01?layer0=$PLP_001$","Tipp: Bestell dir die frischen Sommersorten Strawberry, Cola und Apple mit zusätzlichem Rabatt. Unglaublich lecker!","https://media.bodyandfit.com/i/bodyandfit/natural-flavouring_Label_de-de_01?layer0=$MAIN$","https://media.bodyandfit.com/i/bodyandfit/natural-flavouring_Label_de-de_01?layer0=$MAIN$","50 ml (333  dosierungen)","Aromen & Süßstoffe"
